0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0.64685,0.08106,16.61279,237.20300,6684.79962,7.27326,14.17098,0.30182,0.26533,1.67069,0.50534,0.87530,0.88764,1.28851,0.65546,0.00044,0.00554,0.00012,0.66166,0.00001,0.15580,143.79729,0.17017,33.85722,0.76100
0.65903,0.11732,16.57390,241.46965,6734.20612,7.43579,13.76419,0.24985,0.26229,1.86327,0.46951,0.87441,0.78105,1.34411,1.00274,0.00044,0.00655,0.00012,0.70669,0.00000,0.15523,136.69890,0.18149,27.16326,0.90294
0.63691,0.13513,16.59298,242.01982,6561.60474,7.39106,14.71154,0.28502,0.24177,1.27286,0.46046,0.86691,0.80554,1.24109,0.92087,0.00046,0.00655,0.00012,0.72368,0.00003,0.15486,145.66989,0.17554,35.50236,0.83296
0.68966,0.10536,16.58332,241.91827,6683.57821,7.42024,15.06542,0.27685,0.29006,2.14199,0.50995,0.87797,0.82244,1.34119,0.69213,0.00038,0.00617,0.00013,0.64152,0.00000,0.15496,128.30964,0.20952,33.29353,0.92398
0.64504,0.11278,16.65732,241.02670,6481.40442,7.48934,14.00875,0.30800,0.25527,1.24121,0.47182,0.88738,0.79496,1.28756,0.73122,0.00044,0.00672,0.00012,0.75302,0.00001,0.15573,130.47220,0.22660,28.41281,0.88296
0.65263,0.07924,16.62001,233.46442,6729.58417,7.51430,15.19784,0.27126,0.28258,1.33138,0.46043,0.88986,0.76551,1.29130,0.88328,0.00051,0.00630,0.00013,0.65287,0.00002,0.15562,144.47069,0.18919,26.46477,0.89206
0.66908,0.08615,16.61282,240.50478,6343.38691,7.30541,14.74585,0.29618,0.27247,1.64947,0.53639,0.89237,0.79906,1.32027,0.92057,0.00035,0.00625,0.00014,0.84112,0.00000,0.15480,131.43767,0.16717,26.85150,0.77132
0.68907,0.09875,16.59942,241.14162,6546.65844,7.47671,14.53742,0.26709,0.25110,1.95675,0.47182,0.85806,0.86150,1.26717,0.85373,0.00053,0.00648,0.00012,0.80039,0.00001,0.15522,149.24253,0.18925,26.99454,0.93535
0.74656,0.07608,16.57717,242.05529,6514.67057,7.32916,15.62069,0.27133,0.29255,1.31764,0.44085,0.87130,0.80485,1.25242,0.67196,0.00035,0.00630,0.00013,0.73659,0.00004,0.15505,124.23227,0.20501,34.66271,0.94535
0.67646,0.10937,16.59042,241.71953,6466.86219,7.35577,14.09059,0.25633,0.25377,1.37840,0.42106,0.86716,0.73996,1.21486,0.71193,0.00048,0.00659,0.00013,0.82528,0.00001,0.15638,135.15137,0.17783,33.61667,0.93484
0.67388,0.07436,16.57412,241.93478,6527.77217,7.17419,14.14256,0.26985,0.26748,1.41816,0.51331,0.88060,0.76552,1.27188,0.91703,0.00040,0.00657,0.00013,0.91843,0.00002,0.15537,131.96125,0.21264,27.34603,0.75587
0.67016,0.07193,16.80840,241.63568,5601.62357,6.54200,15.21066,0.26288,0.25118,1.47442,0.46834,0.89481,0.80192,1.37740,0.90621,0.00035,0.00659,0.00013,0.70484,0.00004,0.15486,128.88391,0.22707,31.64516,0.68758
0.64906,0.11691,16.68620,241.56568,6547.28932,7.38285,14.34905,0.29094,0.26635,1.54677,0.45233,0.88474,0.86107,1.26895,0.67428,0.00038,0.00661,0.00013,0.89119,0.00001,0.15489,136.96372,0.17642,26.78543,0.82828
0.68875,0.07837,16.55804,241.41043,6451.80508,7.39723,14.54567,0.32122,0.28178,1.77593,0.54815,0.87558,0.74464,1.27312,0.85327,0.00042,0.00640,0.00013,0.92005,0.00002,0.15523,150.32028,0.22112,32.71560,0.95467
0.65243,0.11127,16.70294,242.21121,6452.12444,7.25821,13.53586,0.29097,0.26842,1.36778,0.44570,0.88166,0.81546,1.29897,0.94136,0.00051,0.00682,0.00013,0.88745,0.00002,0.15535,129.42374,0.18054,26.33286,0.75332
