0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0.76002,0.00106,28.95652,173.15720,3975.66594,6.14512,9.29529,0.36400,0.34438,1.65610,0.36870,0.89203,0.69423,1.31351,0.90057,0.00036,0.00616,0.00023,0.81322,0.00006,0.23207,166.17265,0.18788,31.20995,0.46704
0.76980,0.01432,29.66336,181.44170,4238.52937,5.89295,12.54993,0.36030,0.33774,1.92071,0.33865,0.89864,0.74228,1.31204,0.94752,0.00037,0.00555,0.00024,0.96780,0.00004,0.23316,148.46233,0.15631,33.99075,0.97531
0.78661,0.01652,29.99711,177.31928,4100.68603,6.29946,9.76465,0.36418,0.33529,1.95427,0.48618,0.89615,0.69742,1.56132,1.14593,0.00032,0.00551,0.00024,0.80699,0.00000,0.23213,138.15028,0.15402,35.65147,0.84159
0.75544,0.01879,29.79335,158.13588,4027.17359,5.49850,9.72076,0.36370,0.32958,1.54245,0.32697,0.88617,0.70219,1.28316,1.25329,0.00029,0.00560,0.00024,0.79435,0.00004,0.22282,141.67857,0.15507,35.06052,0.82509
0.80492,0.01130,29.85006,184.57195,4117.22876,6.67239,8.96055,0.37349,0.34929,1.66425,0.43633,0.89199,0.72775,1.51834,0.97024,0.00029,0.00679,0.00023,0.85925,0.00001,0.23614,141.48640,0.19277,35.49801,0.89446
0.75394,0.03243,29.82170,167.18536,4205.99148,6.51244,11.77181,0.36572,0.33361,1.55342,0.47308,0.89799,0.67242,1.34930,1.10790,0.00029,0.00662,0.00020,0.82235,0.00000,0.24033,138.24009,0.16345,36.05268,0.53291
0.78068,0.00386,29.88954,171.01456,4287.81445,6.10363,10.27334,0.35134,0.34020,1.87198,0.34047,0.87818,0.75973,1.45862,0.98953,0.00034,0.00696,0.00024,0.83536,0.00006,0.22738,140.86504,0.15474,38.54667,0.95181
0.79962,0.01247,29.71016,161.74092,4351.64000,5.99465,12.93208,0.35545,0.32501,1.81341,0.48451,0.87534,0.64102,1.22222,0.89873,0.00031,0.00681,0.00025,0.88048,0.00004,0.24831,140.80876,0.16328,34.66431,0.82944
0.74870,0.00524,29.74673,181.69999,4306.72450,6.16073,12.60395,0.37257,0.31741,1.60449,0.33962,0.87745,0.69375,1.31544,1.02475,0.00033,0.00666,0.00022,0.76611,0.00004,0.23970,150.25430,0.15525,34.81437,0.83840
0.79993,0.00964,29.44609,156.37207,4098.36068,5.92610,12.00942,0.36621,0.35301,1.58185,0.46092,0.89079,0.71038,1.29397,0.89682,0.00032,0.00688,0.00024,0.85236,0.00000,0.23990,147.10255,0.17375,34.99864,0.99369
0.79836,0.02165,29.87026,184.13198,4295.81972,5.94296,10.47753,0.36530,0.31452,1.51642,0.44437,0.89755,0.63657,1.32980,0.87121,0.00032,0.00643,0.00021,0.95451,0.00005,0.22520,154.47794,0.15091,34.19656,0.83304
0.79059,0.00124,29.92708,164.25197,4332.99725,5.81039,10.55902,0.35787,0.34715,1.70901,0.34406,0.89302,0.78177,1.33648,0.98974,0.00032,0.00647,0.00021,0.78333,0.00002,0.22924,151.40903,0.15537,34.63360,0.44467
0.76317,0.00094,29.62431,173.60836,4255.47562,6.40904,10.33635,0.35781,0.33438,1.64887,0.46890,0.88029,0.59760,1.60142,0.92788,0.00031,0.00688,0.00024,0.79830,0.00000,0.23633,151.88557,0.16707,36.37409,0.70445
0.79464,0.00093,29.38459,161.04450,4281.97401,6.07304,9.53538,0.36071,0.33229,1.63708,0.46085,0.90014,0.73937,1.27014,0.91571,0.00029,0.00693,0.00021,0.94281,0.00000,0.22591,143.36173,0.15591,34.59424,0.81156
0.79392,0.00320,29.41971,178.92237,4251.44383,5.67856,11.10104,0.35498,0.31477,1.67256,0.35873,0.89784,0.73735,1.26236,1.25308,0.00032,0.00654,0.00019,0.81478,0.00000,0.23185,137.08725,0.16897,34.56015,0.86681
