0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0.68478,0.10736,20.20931,238.73657,6703.54589,5.28023,17.80142,0.28048,0.26417,1.96917,0.49410,0.86239,0.66057,1.08801,1.13705,0.00063,0.00402,0.00014,0.94504,0.00009,0.15571,138.08108,0.19059,34.40363,0.97299
0.67737,0.03321,16.56708,240.45099,6710.38804,5.68094,17.72214,0.26625,0.22164,1.69213,0.53337,0.88412,0.60348,1.29784,1.19837,0.00054,0.00340,0.00016,0.82388,0.00001,0.15495,145.74047,0.15994,36.37355,0.91063
0.66864,0.06514,16.57228,241.78796,6725.54770,7.53532,15.74951,0.27421,0.25314,1.33387,0.51008,0.86947,0.59265,1.26082,1.25190,0.00051,0.00410,0.00015,0.94897,0.00005,0.15563,145.21359,0.19725,33.80574,0.90941
0.67745,0.00088,16.70540,241.75764,6646.75704,7.44359,14.50035,0.27850,0.25051,1.93635,0.49786,0.88166,0.75631,1.17016,1.15762,0.00076,0.00388,0.00015,0.93779,0.00005,0.15486,149.95833,0.15273,34.85951,0.94899
0.68079,0.06493,16.67665,242.23984,6620.80578,6.40621,12.17499,0.26130,0.24965,1.58724,0.62471,0.88046,0.58545,1.15873,1.15566,0.00061,0.00430,0.00015,0.92459,0.00001,0.15533,141.03635,0.18951,36.29558,0.87054
0.68403,0.01498,16.92675,238.97047,5705.65512,7.51215,18.25020,0.27942,0.25592,1.61469,0.54629,0.86571,0.62746,1.20761,1.23305,0.00056,0.00373,0.00013,0.81991,0.00000,0.15524,144.35390,0.18442,36.55943,0.91905
0.68961,0.05340,16.66151,239.95144,5999.53297,7.09630,17.68202,0.27974,0.21856,1.54897,0.58304,0.87083,0.68431,1.19209,1.16269,0.00057,0.00454,0.00014,0.92974,0.00003,0.15480,140.48019,0.19041,34.42255,0.88174
0.67850,0.01168,16.58703,242.13926,6692.07860,6.60889,15.15661,0.29552,0.24216,1.38802,0.51762,0.85281,0.65119,1.08861,1.02021,0.00048,0.00405,0.00015,0.86719,0.00004,0.15530,146.89788,0.15355,36.64221,0.86292
0.78110,0.00473,16.73856,240.49222,5448.66976,7.60353,15.73203,0.28932,0.22972,2.05158,0.58740,0.88574,0.73723,1.22168,1.21611,0.00074,0.00316,0.00013,0.99952,0.00005,0.15545,137.64101,0.18025,36.72440,0.91836
0.66986,0.05643,16.56327,241.70059,6604.49425,7.81531,14.50293,0.26750,0.24370,1.40181,0.52035,0.86167,0.75577,1.13771,1.11730,0.00072,0.00423,0.00014,0.88451,0.00007,0.15568,157.15635,0.17490,34.58451,0.94622
0.67268,0.00164,16.72949,241.03278,6640.84162,7.77060,17.62204,0.31250,0.26217,1.49324,0.57046,0.86877,0.61485,1.09997,1.09238,0.00068,0.00405,0.00016,0.84604,0.00003,0.15503,153.76847,0.16363,33.87121,0.94205
0.67316,0.00855,16.60802,237.66437,6673.89449,7.40674,15.28422,0.28814,0.27831,1.61967,0.55911,0.88946,0.68180,1.06217,1.16562,0.00048,0.00348,0.00016,0.83407,0.00010,0.15522,144.54870,0.16388,35.37677,0.94820
0.68297,0.01307,16.65996,240.17943,6727.26003,5.80301,14.00873,0.29314,0.26904,1.62283,0.60152,0.87707,0.77246,1.22403,1.04364,0.00073,0.00435,0.00016,0.90983,0.00002,0.15504,179.87379,0.15949,36.42065,0.87431
0.67390,0.04983,16.60309,240.31550,6732.78123,7.16711,14.34787,0.27321,0.25004,1.64700,0.57123,0.88525,0.79212,1.10736,1.17360,0.00052,0.00446,0.00017,0.94957,0.00002,0.15529,137.57587,0.17672,32.70735,0.98313
0.67621,0.09408,16.82009,239.67605,6681.05419,6.76871,16.38725,0.29555,0.26399,1.67870,0.53382,0.88086,0.66026,1.13618,0.90602,0.00061,0.00375,0.00013,0.80504,0.00002,0.15572,140.90852,0.16117,35.64879,0.92673
